job_title,company,location,salary,skills
ML Engineer,Amazon,Hyderabad,114456,"Python, SQL"
Data Scientist,Google,Delhi,54761,"Excel, Tableau"
Data Scientist,Infosys,Hyderabad,145965,"Python, SQL"
Business Analyst,TCS,Hyderabad,61877,"Excel, Tableau"
ML Engineer,Infosys,Hyderabad,114684,"Python, ML"
Business Analyst,Wipro,Hyderabad,39020,"Python, Excel"
Business Analyst,TCS,Mumbai,122837,"Python, Excel"
ML Engineer,Google,Hyderabad,49338,"Python, Excel"
ML Engineer,Amazon,Pune,130072,"Python, SQL"
Business Analyst,Wipro,Mumbai,61896,"Python, SQL"
Data Scientist,Infosys,Hyderabad,76732,"SQL, Power BI"
Data Analyst,Amazon,Bangalore,95488,"Python, SQL"
Business Analyst,Amazon,Mumbai,83895,"Python, Excel"
Business Analyst,Wipro,Mumbai,47464,"Python, Excel"
ML Engineer,TCS,Hyderabad,36780,"Python, ML"
Business Analyst,Infosys,Mumbai,117753,"Excel, Tableau"
Data Analyst,Wipro,Mumbai,136051,"Python, ML"
Business Analyst,Accenture,Hyderabad,51167,"Excel, Tableau"
Business Analyst,Google,Mumbai,100878,"Python, Excel"
ML Engineer,Accenture,Mumbai,47166,"Excel, Tableau"
Data Analyst,Infosys,Mumbai,91507,"SQL, Power BI"
Business Analyst,Wipro,Bangalore,63560,"SQL, Power BI"
Business Analyst,Wipro,Pune,118488,"Python, Excel"
Data Analyst,Accenture,Pune,74099,"Python, Excel"
Data Analyst,Accenture,Bangalore,149590,"Excel, Tableau"
Data Scientist,Google,Bangalore,92366,"Python, ML"
Business Analyst,TCS,Mumbai,78761,"Python, ML"
ML Engineer,Accenture,Mumbai,121769,"Python, SQL"
Data Analyst,Google,Bangalore,76861,"Python, SQL"
Data Analyst,Google,Hyderabad,147945,"Python, SQL"
Business Analyst,Google,Mumbai,142559,"Excel, Tableau"
ML Engineer,Wipro,Bangalore,129751,"Python, SQL"
ML Engineer,Amazon,Pune,147871,"Python, SQL"
Data Analyst,Amazon,Mumbai,108068,"Python, ML"
Data Analyst,Wipro,Mumbai,52952,"Python, ML"
Data Analyst,Infosys,Bangalore,51554,"Python, ML"
Data Analyst,Infosys,Bangalore,74378,"Python, SQL"
Data Analyst,Accenture,Pune,99461,"SQL, Power BI"
Data Analyst,Infosys,Delhi,78708,"Excel, Tableau"
ML Engineer,Wipro,Delhi,75750,"SQL, Power BI"
Business Analyst,Google,Hyderabad,146818,"Python, Excel"
Data Scientist,Accenture,Delhi,149134,"Python, SQL"
Data Scientist,Amazon,Hyderabad,52669,"Python, SQL"
Data Scientist,Amazon,Mumbai,117557,"Excel, Tableau"
Business Analyst,Infosys,Mumbai,31382,"Python, SQL"
ML Engineer,Amazon,Hyderabad,83341,"Python, Excel"
ML Engineer,Accenture,Mumbai,119507,"Excel, Tableau"
ML Engineer,Google,Bangalore,102956,"Excel, Tableau"
ML Engineer,Accenture,Mumbai,81246,"Excel, Tableau"
Data Scientist,Wipro,Delhi,44956,"Python, SQL"
Business Analyst,Accenture,Bangalore,85790,"Excel, Tableau"
Data Analyst,TCS,Hyderabad,145538,"Python, ML"
Data Analyst,Accenture,Bangalore,75594,"SQL, Power BI"
Business Analyst,Accenture,Delhi,42534,"Excel, Tableau"
Data Analyst,Amazon,Delhi,77536,"Python, ML"
Business Analyst,Infosys,Pune,58626,"SQL, Power BI"
Data Analyst,Accenture,Hyderabad,63759,"Python, ML"
ML Engineer,Google,Pune,78870,"SQL, Power BI"
Business Analyst,Infosys,Hyderabad,148755,"SQL, Power BI"
Data Analyst,TCS,Bangalore,51784,"Python, ML"
Data Scientist,TCS,Pune,79714,"Python, ML"
Business Analyst,Infosys,Pune,57716,"Python, Excel"
Business Analyst,Accenture,Delhi,69928,"Python, Excel"
Business Analyst,Accenture,Hyderabad,31116,"Python, SQL"
Data Scientist,Accenture,Pune,91506,"Python, ML"
Data Analyst,Amazon,Bangalore,39951,"Excel, Tableau"
Data Analyst,Amazon,Delhi,123234,"Python, ML"
Data Analyst,TCS,Pune,139346,"Python, Excel"
Business Analyst,Wipro,Pune,143254,"Python, Excel"
Data Scientist,Accenture,Pune,53757,"Python, ML"
Business Analyst,Infosys,Bangalore,146353,"Python, Excel"
Data Scientist,Infosys,Pune,56422,"SQL, Power BI"
Business Analyst,Google,Bangalore,72166,"SQL, Power BI"
ML Engineer,Wipro,Pune,134242,"Python, Excel"
ML Engineer,Infosys,Pune,101159,"SQL, Power BI"
Data Analyst,TCS,Hyderabad,88197,"SQL, Power BI"
ML Engineer,Amazon,Hyderabad,59686,"Python, Excel"
Data Analyst,Amazon,Pune,41644,"Python, ML"
Data Scientist,Amazon,Pune,44031,"SQL, Power BI"
Data Scientist,Wipro,Pune,104605,"Python, SQL"
Data Analyst,Accenture,Pune,67308,"Python, Excel"
Data Analyst,Amazon,Pune,55966,"Excel, Tableau"
Data Analyst,Accenture,Mumbai,43673,"Python, ML"
ML Engineer,Amazon,Pune,43277,"Python, Excel"
ML Engineer,Amazon,Delhi,61440,"Python, ML"
Data Scientist,TCS,Pune,61080,"Excel, Tableau"
Business Analyst,TCS,Delhi,70477,"Excel, Tableau"
Data Analyst,Google,Delhi,61105,"Python, Excel"
Business Analyst,Infosys,Pune,41438,"SQL, Power BI"
Business Analyst,Amazon,Pune,47895,"Excel, Tableau"
ML Engineer,Accenture,Mumbai,117060,"Python, ML"
Data Scientist,Infosys,Delhi,40396,"Python, SQL"
ML Engineer,TCS,Mumbai,127027,"Excel, Tableau"
Data Analyst,Infosys,Bangalore,62259,"Python, Excel"
Data Scientist,Google,Bangalore,95758,"Python, Excel"
Data Analyst,TCS,Delhi,70747,"Python, SQL"
Business Analyst,Google,Hyderabad,90724,"Python, SQL"
ML Engineer,TCS,Delhi,123530,"Python, SQL"
Data Scientist,TCS,Bangalore,62864,"SQL, Power BI"
Business Analyst,TCS,Delhi,133416,"Python, Excel"
ML Engineer,Infosys,Delhi,102044,"Excel, Tableau"
Business Analyst,Amazon,Pune,58715,"Python, SQL"
Data Scientist,Infosys,Pune,106389,"Excel, Tableau"
Business Analyst,TCS,Pune,134594,"Python, ML"
Data Analyst,Amazon,Delhi,56530,"Excel, Tableau"
Data Analyst,Google,Bangalore,48607,"SQL, Power BI"
Data Analyst,Amazon,Hyderabad,106503,"SQL, Power BI"
Data Scientist,TCS,Bangalore,70992,"Excel, Tableau"
Data Analyst,Accenture,Bangalore,139456,"Python, Excel"
Data Scientist,Accenture,Pune,146655,"Python, ML"
ML Engineer,Amazon,Mumbai,62165,"SQL, Power BI"
Data Analyst,Accenture,Bangalore,131524,"Excel, Tableau"
Data Scientist,TCS,Hyderabad,89616,"Python, Excel"
Data Analyst,Wipro,Bangalore,36873,"Excel, Tableau"
ML Engineer,TCS,Pune,80290,"Python, ML"
Business Analyst,Amazon,Delhi,31398,"Excel, Tableau"
Data Analyst,Infosys,Pune,84682,"Excel, Tableau"
ML Engineer,Amazon,Delhi,114117,"Python, ML"
ML Engineer,Wipro,Hyderabad,138823,"Python, ML"
Business Analyst,Wipro,Delhi,149232,"SQL, Power BI"
Data Analyst,TCS,Hyderabad,43369,"Python, Excel"
ML Engineer,Infosys,Bangalore,136141,"Python, Excel"
Business Analyst,Google,Delhi,58159,"SQL, Power BI"
Data Analyst,TCS,Hyderabad,132370,"Python, Excel"
Data Analyst,TCS,Delhi,133198,"Python, SQL"
ML Engineer,TCS,Delhi,33165,"Python, ML"
Data Scientist,Infosys,Mumbai,95293,"Python, Excel"
Data Scientist,TCS,Pune,149950,"Python, ML"
Data Analyst,Accenture,Pune,128826,"Python, Excel"
Data Analyst,Infosys,Bangalore,102662,"Python, ML"
Data Scientist,Accenture,Mumbai,32462,"Python, Excel"
ML Engineer,Infosys,Hyderabad,105025,"Python, ML"
ML Engineer,Wipro,Hyderabad,93634,"Python, ML"
Data Analyst,TCS,Hyderabad,39859,"Python, ML"
ML Engineer,TCS,Hyderabad,70347,"Excel, Tableau"
Data Analyst,Wipro,Bangalore,49743,"Python, ML"
Business Analyst,TCS,Mumbai,115302,"Python, SQL"
Data Analyst,TCS,Hyderabad,76118,"Python, Excel"
Data Analyst,Infosys,Bangalore,55968,"Python, Excel"
ML Engineer,Accenture,Delhi,74919,"Python, Excel"
Data Scientist,Accenture,Bangalore,57799,"SQL, Power BI"
Data Scientist,TCS,Hyderabad,147254,"Python, ML"
ML Engineer,Google,Hyderabad,145846,"Python, SQL"
ML Engineer,Wipro,Bangalore,58347,"Python, ML"
Data Scientist,Amazon,Bangalore,42837,"Python, ML"
Business Analyst,Wipro,Hyderabad,77423,"Python, SQL"
Business Analyst,Wipro,Bangalore,106093,"Python, SQL"
Data Scientist,Google,Delhi,112224,"SQL, Power BI"
Data Scientist,TCS,Delhi,103807,"Python, Excel"
ML Engineer,Amazon,Hyderabad,71922,"Python, Excel"
Data Scientist,Amazon,Hyderabad,133839,"Python, Excel"
Business Analyst,Infosys,Bangalore,120572,"SQL, Power BI"
Data Analyst,Infosys,Mumbai,91824,"Excel, Tableau"
ML Engineer,Accenture,Mumbai,32802,"Python, ML"
ML Engineer,Wipro,Pune,83238,"Python, ML"
Business Analyst,TCS,Pune,31500,"Excel, Tableau"
Data Scientist,Wipro,Pune,86969,"Excel, Tableau"
ML Engineer,Wipro,Bangalore,87723,"Python, ML"
Data Scientist,Amazon,Hyderabad,50296,"Python, ML"
ML Engineer,Wipro,Pune,61066,"Python, ML"
Business Analyst,Amazon,Bangalore,35046,"Python, ML"
Data Analyst,Amazon,Delhi,109105,"Python, SQL"
ML Engineer,Infosys,Mumbai,74209,"Python, Excel"
ML Engineer,Amazon,Bangalore,41688,"Excel, Tableau"
Data Analyst,Amazon,Hyderabad,96533,"Python, SQL"
Business Analyst,Wipro,Delhi,121353,"Python, SQL"
Data Scientist,Amazon,Delhi,121822,"Python, ML"
Data Scientist,Wipro,Hyderabad,98174,"SQL, Power BI"
Data Scientist,Amazon,Pune,128887,"Python, SQL"
Data Scientist,Wipro,Hyderabad,98186,"Excel, Tableau"
Business Analyst,Amazon,Bangalore,97013,"Python, ML"
Data Scientist,Google,Bangalore,135532,"Python, ML"
Business Analyst,Amazon,Pune,81809,"Python, Excel"
Data Analyst,Google,Delhi,100769,"Python, SQL"
ML Engineer,Wipro,Delhi,105755,"SQL, Power BI"
ML Engineer,Wipro,Bangalore,148025,"Excel, Tableau"
Data Scientist,TCS,Bangalore,126403,"SQL, Power BI"
Data Scientist,Infosys,Mumbai,128639,"Python, SQL"
Data Scientist,Google,Hyderabad,43743,"Python, SQL"
ML Engineer,TCS,Mumbai,82173,"Python, Excel"
Business Analyst,Accenture,Hyderabad,40096,"Python, SQL"
ML Engineer,TCS,Mumbai,109579,"SQL, Power BI"
ML Engineer,Google,Bangalore,62659,"Python, ML"
Data Analyst,Wipro,Hyderabad,30189,"Python, ML"
ML Engineer,Wipro,Mumbai,58488,"Python, Excel"
Data Scientist,Infosys,Mumbai,128062,"SQL, Power BI"
ML Engineer,TCS,Pune,36797,"Excel, Tableau"
Data Analyst,TCS,Delhi,147450,"Python, Excel"
Data Scientist,TCS,Delhi,116699,"Python, Excel"
Data Analyst,TCS,Mumbai,146875,"Python, Excel"
Business Analyst,Infosys,Delhi,92599,"Excel, Tableau"
Data Analyst,Google,Pune,119797,"Excel, Tableau"
Data Scientist,Infosys,Pune,99148,"Excel, Tableau"
Data Analyst,Wipro,Bangalore,44114,"Python, SQL"
Business Analyst,Infosys,Mumbai,99374,"Python, ML"
Data Analyst,TCS,Bangalore,143007,"Excel, Tableau"
Data Scientist,Wipro,Pune,69559,"Excel, Tableau"
Data Analyst,Infosys,Delhi,39817,"Python, ML"
Business Analyst,Infosys,Hyderabad,145754,"SQL, Power BI"
Data Analyst,Infosys,Pune,129957,"SQL, Power BI"
Business Analyst,Infosys,Hyderabad,41027,"Python, Excel"
Business Analyst,TCS,Pune,88441,"Excel, Tableau"
Data Analyst,Wipro,Hyderabad,87022,"SQL, Power BI"
Data Analyst,Amazon,Bangalore,100493,"SQL, Power BI"
ML Engineer,Google,Mumbai,64144,"Python, ML"
Business Analyst,Google,Pune,75867,"Python, SQL"
Data Analyst,Google,Bangalore,52267,"Excel, Tableau"
Data Scientist,Amazon,Delhi,80915,"Excel, Tableau"
Data Scientist,Infosys,Hyderabad,84879,"Python, SQL"
Data Scientist,Amazon,Hyderabad,145809,"Python, ML"
Business Analyst,TCS,Pune,76846,"Excel, Tableau"
Data Analyst,Infosys,Pune,97823,"Excel, Tableau"
ML Engineer,Amazon,Bangalore,128283,"Excel, Tableau"
Data Analyst,Google,Bangalore,148402,"Python, SQL"
Data Analyst,Infosys,Mumbai,118714,"Python, Excel"
Data Analyst,TCS,Delhi,68233,"Python, Excel"
Data Analyst,TCS,Pune,69120,"Python, SQL"
Business Analyst,Amazon,Bangalore,129295,"Excel, Tableau"
Data Scientist,Google,Delhi,138640,"SQL, Power BI"
Business Analyst,Google,Bangalore,49244,"Python, ML"
Data Analyst,Infosys,Bangalore,128608,"Excel, Tableau"
Business Analyst,Wipro,Pune,147557,"Python, ML"
Data Scientist,Accenture,Delhi,81946,"Excel, Tableau"
Business Analyst,Accenture,Mumbai,46960,"SQL, Power BI"
Business Analyst,TCS,Delhi,94822,"Python, SQL"
Business Analyst,TCS,Mumbai,60407,"Excel, Tableau"
Business Analyst,Accenture,Hyderabad,34697,"Python, ML"
Data Analyst,Google,Hyderabad,96343,"Excel, Tableau"
Business Analyst,Accenture,Hyderabad,43487,"Python, Excel"
Business Analyst,Amazon,Hyderabad,147727,"Python, ML"
Data Scientist,Infosys,Delhi,35898,"Python, ML"
Data Scientist,TCS,Delhi,47834,"Excel, Tableau"
ML Engineer,Infosys,Pune,149242,"Python, ML"
ML Engineer,Google,Bangalore,51354,"SQL, Power BI"
ML Engineer,TCS,Pune,87071,"SQL, Power BI"
Data Analyst,Google,Hyderabad,53638,"Excel, Tableau"
Data Analyst,TCS,Mumbai,113687,"Excel, Tableau"
Data Analyst,Google,Bangalore,142404,"Python, Excel"
ML Engineer,Google,Bangalore,122062,"Python, Excel"
Data Scientist,Infosys,Mumbai,70817,"Python, Excel"
ML Engineer,Infosys,Hyderabad,89043,"SQL, Power BI"
Business Analyst,Accenture,Mumbai,110577,"Excel, Tableau"
Data Scientist,Infosys,Mumbai,145898,"Python, SQL"
Data Scientist,Amazon,Hyderabad,93675,"Excel, Tableau"
Business Analyst,TCS,Bangalore,77803,"Python, ML"
ML Engineer,Amazon,Mumbai,87059,"Excel, Tableau"
Business Analyst,Google,Bangalore,78549,"Python, Excel"
Data Analyst,Accenture,Bangalore,42583,"Excel, Tableau"
Business Analyst,TCS,Pune,53199,"Python, ML"
Data Scientist,Google,Bangalore,125040,"Python, ML"
Data Analyst,Wipro,Hyderabad,118486,"Python, SQL"
Business Analyst,Google,Pune,74836,"Python, Excel"
Business Analyst,TCS,Delhi,126124,"Python, ML"
Data Analyst,Google,Pune,93970,"Python, ML"
Data Analyst,Accenture,Mumbai,118621,"Excel, Tableau"
ML Engineer,Wipro,Hyderabad,138757,"Python, ML"
ML Engineer,Google,Hyderabad,85825,"SQL, Power BI"
Data Analyst,TCS,Mumbai,84247,"SQL, Power BI"
Data Analyst,Infosys,Mumbai,67317,"SQL, Power BI"
Data Scientist,Amazon,Pune,109346,"Python, SQL"
Data Scientist,TCS,Hyderabad,69222,"Python, ML"
Business Analyst,Accenture,Bangalore,110730,"SQL, Power BI"
Data Analyst,Wipro,Mumbai,85400,"SQL, Power BI"
Data Analyst,Amazon,Mumbai,54115,"Python, ML"
ML Engineer,TCS,Pune,137796,"Python, Excel"
ML Engineer,Wipro,Hyderabad,118135,"Python, ML"
Data Analyst,Amazon,Bangalore,41255,"Python, Excel"
Data Analyst,Amazon,Mumbai,46839,"SQL, Power BI"
Business Analyst,Accenture,Hyderabad,116516,"Python, Excel"
Data Analyst,Amazon,Pune,143403,"Python, SQL"
Data Scientist,Infosys,Bangalore,94337,"Excel, Tableau"
Business Analyst,Google,Hyderabad,132687,"Python, ML"
ML Engineer,Google,Bangalore,142472,"Excel, Tableau"
ML Engineer,Accenture,Pune,104319,"SQL, Power BI"
Business Analyst,Accenture,Delhi,104703,"Python, SQL"
Data Scientist,Wipro,Pune,148672,"Python, Excel"
ML Engineer,Amazon,Delhi,137399,"Python, Excel"
Data Analyst,Amazon,Bangalore,103020,"Python, SQL"
Business Analyst,Infosys,Bangalore,99683,"Python, Excel"
Data Scientist,Amazon,Bangalore,140870,"Excel, Tableau"
Data Scientist,TCS,Mumbai,128213,"Python, ML"
Data Analyst,Accenture,Bangalore,128742,"Excel, Tableau"
Data Scientist,TCS,Hyderabad,147008,"Excel, Tableau"
Data Scientist,Google,Mumbai,82318,"Python, SQL"
Data Analyst,TCS,Hyderabad,71614,"Python, SQL"
Business Analyst,Amazon,Pune,121826,"Python, SQL"
ML Engineer,Amazon,Delhi,120940,"Python, ML"
Data Scientist,TCS,Pune,46688,"Python, SQL"
ML Engineer,TCS,Pune,70316,"Python, ML"
Data Scientist,TCS,Hyderabad,35092,"Python, ML"
Business Analyst,Accenture,Bangalore,71949,"SQL, Power BI"
Data Scientist,Amazon,Hyderabad,44228,"Python, ML"
Data Analyst,TCS,Mumbai,148636,"Python, Excel"
ML Engineer,Google,Mumbai,39104,"Python, Excel"
Business Analyst,TCS,Bangalore,57851,"Excel, Tableau"
Data Scientist,TCS,Mumbai,75568,"Python, ML"
Data Scientist,TCS,Mumbai,49767,"Excel, Tableau"
Data Analyst,Infosys,Mumbai,143736,"Excel, Tableau"
Business Analyst,Google,Bangalore,51722,"SQL, Power BI"
Data Analyst,Accenture,Pune,45621,"SQL, Power BI"
Business Analyst,Amazon,Mumbai,95201,"Excel, Tableau"
ML Engineer,Infosys,Bangalore,51348,"SQL, Power BI"
Business Analyst,TCS,Mumbai,55791,"Excel, Tableau"
Data Analyst,TCS,Hyderabad,95534,"Python, Excel"
ML Engineer,Infosys,Delhi,136565,"Python, Excel"
Business Analyst,Google,Hyderabad,80161,"Python, ML"
Business Analyst,Google,Bangalore,120072,"Python, Excel"
ML Engineer,Google,Delhi,75636,"Python, SQL"
Data Analyst,TCS,Delhi,88998,"Excel, Tableau"
Data Analyst,Accenture,Mumbai,137700,"Excel, Tableau"
Data Scientist,Amazon,Bangalore,104745,"Python, ML"
Business Analyst,TCS,Delhi,131347,"Python, SQL"
Data Analyst,Accenture,Delhi,123039,"SQL, Power BI"
ML Engineer,Google,Pune,47528,"Python, ML"
ML Engineer,TCS,Delhi,118238,"Python, ML"
ML Engineer,Amazon,Bangalore,70345,"SQL, Power BI"
Business Analyst,TCS,Pune,64046,"SQL, Power BI"
Data Scientist,Accenture,Bangalore,59468,"Python, Excel"
Data Scientist,Google,Mumbai,95674,"Excel, Tableau"
Data Scientist,Amazon,Pune,54502,"Python, Excel"
Business Analyst,Amazon,Bangalore,34738,"Python, SQL"
Data Analyst,Google,Delhi,101489,"SQL, Power BI"
ML Engineer,Google,Mumbai,72397,"Python, ML"
Data Scientist,TCS,Delhi,51278,"Python, ML"
Data Scientist,Accenture,Hyderabad,114108,"Excel, Tableau"
Business Analyst,TCS,Hyderabad,35698,"Excel, Tableau"
Data Scientist,Google,Bangalore,92883,"Python, Excel"
Data Analyst,Wipro,Pune,110016,"Excel, Tableau"
Data Scientist,Google,Hyderabad,120901,"Python, SQL"
Business Analyst,TCS,Mumbai,134049,"Python, ML"
ML Engineer,Google,Mumbai,58758,"SQL, Power BI"
Business Analyst,Google,Bangalore,137472,"Python, SQL"
Data Scientist,Infosys,Mumbai,106339,"Python, Excel"
Business Analyst,Amazon,Delhi,75160,"SQL, Power BI"
Business Analyst,Infosys,Mumbai,47308,"SQL, Power BI"
Business Analyst,Google,Delhi,60212,"Python, Excel"
Data Scientist,Google,Hyderabad,58692,"SQL, Power BI"
Data Analyst,Wipro,Pune,78062,"Python, Excel"
Data Scientist,Google,Delhi,86814,"Python, ML"
Data Analyst,Infosys,Mumbai,51338,"Excel, Tableau"
Data Analyst,Infosys,Mumbai,76375,"Excel, Tableau"
Data Scientist,Amazon,Bangalore,119569,"Python, SQL"
Data Scientist,Infosys,Mumbai,43947,"SQL, Power BI"
Data Scientist,Accenture,Pune,50732,"Python, SQL"
Business Analyst,Wipro,Hyderabad,143596,"Python, ML"
Data Analyst,TCS,Bangalore,125087,"Excel, Tableau"
ML Engineer,TCS,Delhi,95878,"Python, ML"
Data Scientist,Accenture,Bangalore,88839,"Excel, Tableau"
Data Analyst,Amazon,Delhi,47388,"Excel, Tableau"
Business Analyst,Google,Delhi,79470,"Python, SQL"
Data Scientist,Accenture,Hyderabad,118271,"Python, SQL"
ML Engineer,Google,Delhi,106635,"Python, Excel"
Business Analyst,Google,Delhi,84107,"SQL, Power BI"
ML Engineer,Google,Hyderabad,139374,"SQL, Power BI"
ML Engineer,Wipro,Pune,143744,"Python, SQL"
Data Scientist,Amazon,Bangalore,91706,"Python, ML"
Data Scientist,Google,Mumbai,68570,"Python, SQL"
Data Scientist,Amazon,Bangalore,127071,"SQL, Power BI"
ML Engineer,Amazon,Delhi,48346,"Python, SQL"
Data Scientist,Amazon,Mumbai,74638,"Python, SQL"
ML Engineer,TCS,Hyderabad,141247,"Python, SQL"
Business Analyst,Wipro,Pune,107789,"Python, SQL"
ML Engineer,Amazon,Pune,141252,"SQL, Power BI"
ML Engineer,Infosys,Mumbai,43261,"SQL, Power BI"
Business Analyst,Accenture,Hyderabad,42037,"Python, ML"
Business Analyst,Amazon,Hyderabad,142036,"Python, ML"
Business Analyst,Amazon,Pune,90290,"Python, SQL"
Data Analyst,Amazon,Bangalore,70493,"Python, Excel"
Data Scientist,Wipro,Hyderabad,98991,"Python, ML"
Data Analyst,TCS,Pune,34250,"Python, SQL"
Business Analyst,Google,Mumbai,82187,"Excel, Tableau"
Business Analyst,Accenture,Mumbai,107990,"Python, SQL"
Data Scientist,Google,Delhi,138629,"SQL, Power BI"
Business Analyst,Google,Mumbai,133976,"Python, Excel"
ML Engineer,Accenture,Bangalore,84891,"Python, ML"
Data Scientist,Amazon,Pune,32487,"Python, SQL"
Business Analyst,Wipro,Mumbai,113414,"SQL, Power BI"
Data Scientist,Wipro,Mumbai,117066,"Python, ML"
Data Analyst,Amazon,Hyderabad,59461,"Python, ML"
ML Engineer,Google,Delhi,36101,"Excel, Tableau"
Data Scientist,Infosys,Bangalore,58704,"Python, Excel"
Data Scientist,Infosys,Pune,128777,"SQL, Power BI"
Data Analyst,Infosys,Hyderabad,107209,"SQL, Power BI"
Data Analyst,Infosys,Delhi,95228,"Python, ML"
ML Engineer,Amazon,Bangalore,58770,"Python, SQL"
ML Engineer,Wipro,Pune,58002,"SQL, Power BI"
ML Engineer,TCS,Bangalore,62206,"Python, ML"
Data Scientist,TCS,Bangalore,137902,"SQL, Power BI"
Data Scientist,Accenture,Mumbai,52581,"Python, ML"
Data Scientist,Accenture,Hyderabad,133901,"Python, SQL"
Data Scientist,Accenture,Mumbai,84695,"Python, SQL"
ML Engineer,Amazon,Hyderabad,39924,"SQL, Power BI"
Business Analyst,TCS,Pune,73481,"Python, ML"
Business Analyst,TCS,Hyderabad,129741,"Python, Excel"
Data Scientist,Amazon,Mumbai,32941,"Python, SQL"
Data Analyst,Google,Mumbai,47238,"Python, Excel"
Business Analyst,Google,Bangalore,60175,"Python, Excel"
Business Analyst,TCS,Delhi,35096,"Python, ML"
Data Analyst,Infosys,Delhi,41026,"Python, ML"
Business Analyst,Wipro,Pune,30386,"Python, SQL"
Data Scientist,Infosys,Bangalore,135362,"SQL, Power BI"
Data Analyst,Google,Bangalore,122076,"Python, Excel"
Business Analyst,Amazon,Pune,148134,"Excel, Tableau"
Business Analyst,TCS,Pune,63564,"Python, ML"
Data Scientist,Amazon,Delhi,129590,"Python, ML"
Data Analyst,Wipro,Bangalore,73871,"Python, SQL"
Business Analyst,Accenture,Bangalore,148638,"Python, ML"
Data Analyst,Google,Delhi,82957,"Python, ML"
Business Analyst,TCS,Delhi,64886,"Excel, Tableau"
Business Analyst,Google,Hyderabad,73676,"SQL, Power BI"
Data Scientist,Accenture,Pune,100470,"Excel, Tableau"
ML Engineer,Wipro,Mumbai,58032,"Excel, Tableau"
Data Scientist,Wipro,Bangalore,122944,"SQL, Power BI"
Business Analyst,Wipro,Hyderabad,56957,"Excel, Tableau"
ML Engineer,Amazon,Delhi,124236,"Excel, Tableau"
Data Scientist,Amazon,Mumbai,94157,"Python, ML"
Data Analyst,Amazon,Bangalore,65468,"Python, ML"
Data Analyst,Amazon,Pune,69623,"Python, ML"
ML Engineer,Amazon,Hyderabad,46340,"SQL, Power BI"
Business Analyst,Infosys,Pune,134211,"Python, ML"
Business Analyst,Infosys,Delhi,99011,"Excel, Tableau"
Data Scientist,Accenture,Bangalore,90607,"Excel, Tableau"
Business Analyst,Wipro,Mumbai,146502,"Python, SQL"
